BOROUGH,MONTH,REFUSE_TONS_COLLECTED,MGP_TONS_COLLECTED,PAPER_TONS_COLLECTED,RECYCLABLE_TONS_COLLECTED,TOTAL_WASTE_TONS,CAPTURE_RATE
Bronx,2016 / 04,32663.5,3270.8,2546.9,5817.7,38481.200000000004,0.1501622217934744
Bronx,2016 / 05,33874.7,3259.8,2548.5,5808.3,39683.0,0.1460207894361284
Bronx,2016 / 06,36932.6,3612.8,2845.3,6458.1,43390.7,0.147953181556433
Bronx,2016 / 07,34745.6,3439.9,2700.7,6140.599999999999,40886.2,0.14875326343392103
Bronx,2016 / 08,36132.6,3593.4,2707.3,6300.7,42433.3,0.1476697025144772
Bronx,2016 / 09,33925.5,3406.9,2637.5,6044.4,39969.9,0.1505486328004766
Bronx,2016 / 10,33838.2,3254.8,2491.8,5746.6,39584.8,0.14326736553329336
Bronx,2016 / 11,35119.3,3365.1000000000004,2642.6,6007.7,41127.0,0.14483668464322652
Bronx,2016 / 12,35003.9,3658.8,3376.6,7035.4,42039.3,0.16584859869225851
Bronx,2017 / 01,33551.0,3585.9,2851.0,6436.9,39987.9,0.16004730634425632
Bronx,2017 / 02,29836.4,2980.5,2215.0,5195.5,35031.9,0.14785299133765564
Bronx,2017 / 03,33319.4,3318.6,2566.9,5885.5,39204.9,0.1507690327848403
Bronx,2017 / 04,33713.4,3381.1,2618.6,5999.7,39713.1,0.1495259190303128
Bronx,2017 / 05,37647.1,3632.6000000000004,2721.3,6353.9,44001.0,0.1431879816859785
Bronx,2017 / 06,36273.8,3683.7,2863.1,6546.8,42820.6,0.1517077108336682
Bronx,2017 / 07,35358.6,3608.2999999999997,2673.7999999999997,6282.099999999999,41640.700000000004,0.14826725845266728
Bronx,2017 / 08,35771.3,3715.6,2768.4,6484.0,42255.3,0.15254290713459806
Bronx,2017 / 09,33632.4,3463.9,2601.9,6065.8,39698.200000000004,0.1510240944842979
Bronx,2017 / 10,33749.4,3372.0,2533.7,5905.7,39655.1,0.14752309943388767
Bronx,2017 / 11,34624.4,3460.7999999999997,2691.8999999999996,6152.7,40777.1,0.14949677206498194
Bronx,2017 / 12,32648.5,3401.1,2998.1,6399.2,39047.7,0.16290911107631634
Bronx,2018 / 01,33301.9,3751.4,2928.1,6679.5,39981.4,0.1654378333574801
Bronx,2018 / 02,29698.8,3118.7,2428.4,5547.099999999999,35245.9,0.15671208362032243
Bronx,2018 / 03,33086.7,3463.2,2745.3,6208.5,39295.2,0.1573126166981615
Bronx,2018 / 04,32646.3,3400.2,2569.0,5969.2,38615.5,0.15337130076953748
Bronx,2018 / 05,36572.1,3737.3999999999996,2755.2,6492.6,43064.700000000004,0.14994434252850766
Bronx,2018 / 06,35471.1,3853.3,2848.3,6701.6,42172.7,0.15633581564660787
Bronx,2018 / 07,35706.1,3804.7,2763.4,6568.1,42274.2,0.15353493105393645
Bronx,2018 / 08,36289.4,3895.6,2839.2000000000003,6734.8,43024.2,0.15554754367412968
Bronx,2018 / 09,33309.9,3562.7999999999997,2664.4,6227.2,39537.1,0.1560428776024514
Bronx,2018 / 10,35313.1,3783.3,2677.1,6460.4,41773.5,0.15360666797130637
Bronx,2018 / 11,34978.8,3705.2999999999997,2801.1,6506.4,41485.2,0.15515923124053832
Bronx,2018 / 12,33934.3,3541.7,2988.0,6529.7,40464.0,0.158750285951728
Bronx,2019 / 01,33056.8,4136.7,3049.8,7186.5,40243.3,0.17828056494106262
Bronx,2019 / 02,29344.2,3228.4,2302.2000000000003,5530.6,34874.8,0.1579048401026054
Bronx,2019 / 03,32763.6,3574.5,2631.1,6205.6,38969.2,0.15890522176816094
Bronx,2019 / 04,34475.4,3842.9,2696.7,6539.6,41015.0,0.158360802208776
Bronx,2019 / 05,35976.0,3921.3,2750.9,6672.2,42648.2,0.15575077846394617
Bronx,2019 / 06,33101.9,3822.3,2682.0,6504.3,39606.2,0.16174825950051344
Bronx,2019 / 07,36869.3,4237.2,2926.4,7163.6,44032.9,0.16123914654697477
Bronx,2019 / 08,35454.6,4017.0,2710.3,6727.3,42181.9,0.1583139835922344
Bronx,2019 / 09,32963.6,3641.5,2396.8,6038.3,39001.9,0.153631305988565
Bronx,2019 / 10,32078.7,3649.2,2486.5,6135.700000000001,38214.4,0.15923647847917508
Bronx,2019 / 11,32177.9,3579.6,2498.2000000000003,6077.8,38255.700000000004,0.1570082213714926
Bronx,2019 / 12,33439.4,4173.3,3296.1,7469.4,40908.799999999996,0.1801215898571278
Bronx,2020 / 01,32893.6,4223.5,2955.4,7178.900000000001,40072.5,0.17855719775778514
Bronx,2020 / 02,29707.0,3521.9,2360.1,5882.0,35589.0,0.16431462233788394
Bronx,2020 / 03,32823.0,4011.6,2731.7,6743.3,39566.3,0.1694211387752216
Bronx,2020 / 04,33047.4,4314.0,2651.8,6965.8,40013.2,0.17251427044863796
Bronx,2020 / 05,38742.6,4834.0,3310.4,8144.4,46887.0,0.17238279146690058
Bronx,2020 / 06,41217.3,5450.200000000001,3961.3,9411.5,50628.8,0.1839921799278698
Bronx,2020 / 07,41372.4,5263.4,3781.9,9045.3,50417.7,0.17845434709830363
Bronx,2020 / 08,40200.2,4989.9,3377.0,8366.9,48567.1,0.1696360358834673
Bronx,2020 / 09,38677.3,5000.9,3591.0,8591.9,47269.2,0.18105710216309545
Bronx,2020 / 10,38344.6,4715.1,3451.7,8166.8,46511.4,0.17358711904991506
Bronx,2020 / 11,37450.7,4095.1,3019.0,7114.1,44564.8,0.15696147172601266
Bronx,2020 / 12,37539.7,4836.6,3878.6,8715.2,46254.9,0.18712935514484344
Bronx,2021 / 01,34143.5,4429.3,3340.8,7770.1,41913.6,0.18333688465290987
Bronx,2021 / 02,30193.4,3502.6,2677.7,6180.3,36373.7,0.16916586693241173
Bronx,2021 / 03,37793.9,4540.5,3417.0,7957.5,45751.4,0.1723484691527218
Bronx,2021 / 04,36396.8,4395.9,3333.3,7729.2,44126.0,0.1734247913173078
Bronx,2021 / 05,36003.7,4220.3,3121.2,7341.5,43345.2,0.1667834168669234
Bronx,2021 / 06,40082.7,4671.3,3507.4,8178.7,48261.4,0.16735724946901165
Bronx,2021 / 07,39432.9,4539.1,3417.3,7956.4,47389.3,0.1655340809897912
Bronx,2021 / 08,37566.100000000006,4251.5,3045.2,7296.700000000001,44862.8,0.1603303063896881
Bronx,2021 / 09,38132.3,4359.5,3353.9,7713.400000000001,45845.7,0.16679680420513057
Bronx,2021 / 10,37690.0,4045.3,2984.5,7029.8,44719.8,0.15379531286342987
Bronx,2021 / 11,37273.5,3796.6,2834.9,6631.5,43905.0,0.14803388894672587
Bronx,2021 / 12,36323.9,4325.4,3543.9,7869.3,44193.2,0.17536276691075534
Bronx,2022 / 01,31220.7,3601.7,2657.2,6258.9,37479.6,0.1633917466002985
Bronx,2022 / 02,31686.7,3499.2,2631.7,6130.9,37817.6,0.15952464699324262
Bronx,2022 / 03,34276.1,3835.8,2788.3,6624.1,40900.2,0.1596766914379373
Bronx,2022 / 04,33271.3,3613.5,2676.6,6290.1,39561.4,0.15592936226493026
Bronx,2022 / 05,34334.2,3601.7000000000003,2661.9,6263.6,40597.8,0.15166998834708562
Bronx,2022 / 06,35667.1,3902.2000000000003,2825.8,6728.0,42395.1,0.1557391242065848
Bronx,2022 / 07,34198.7,3674.0,2632.6,6306.6,40505.3,0.15270185400535016
Bronx,2022 / 08,35356.0,3838.3,2616.8,6455.1,41811.1,0.15254729063105613
Bronx,2022 / 09,33785.4,3610.4,2565.5,6175.9,39961.3,0.15243346523112347
Bronx,2022 / 10,33535.4,3480.2,2499.0,5979.2,39514.6,0.14852799094948063
Bronx,2022 / 11,35083.1,3514.4,2508.0,6022.4,41105.5,0.14449251159632556
Bronx,2022 / 12,34351.8,3839.5,3104.1,6943.6,41295.4,0.1656321270097045
Bronx,2023 / 01,33350.9,3770.3,2755.1,6525.4,39876.3,0.16105268490442337
Bronx,2023 / 02,28076.7,3078.5,2081.1,5159.6,33236.3,0.15351524410602585
Bronx,2023 / 03,33378.9,3544.2,2559.3,6103.5,39482.4,0.15317549900827976
Bronx,2023 / 04,31699.0,3358.2,2284.7,5642.9,37341.9,0.14846945151622506
Bronx,2023 / 05,36285.3,3727.2,2548.4,6275.6,42560.9,0.1454273656354021
Bronx,2023 / 06,34863.1,3650.7999999999997,2550.0,6200.8,41063.9,0.14872753249357598
Bronx,2023 / 07,35013.8,3694.9,2641.1,6336.0,41349.8,0.15002088230083566
Bronx,2023 / 08,35448.5,3791.9,2685.4,6477.3,41925.8,0.15311487148562494
Bronx,2023 / 09,34734.4,3608.8,2625.1,6233.9,40968.3,0.14954884225661386
Bronx,2023 / 10,35721.0,3601.8,2554.1,6155.900000000001,41876.9,0.14460793076950915
Bronx,2023 / 11,35449.4,3585.7,2558.9,6144.6,41594.0,0.14571335592532822
Bronx,2023 / 12,35118.1,3636.0,3052.2000000000003,6688.2,41806.299999999996,0.1573673486073829
Bronx,2024 / 01,35172.8,3783.9,2757.9,6541.8,41714.6,0.15442409278290364
Bronx,2024 / 02,30880.9,3125.7,2245.6,5371.3,36252.2,0.1466295730914596
Bronx,2024 / 03,33991.4,3403.9,2552.5,5956.4,39947.8,0.14714942143468535
Bronx,2024 / 04,35263.3,3502.2,2479.7,5981.9,41245.2,0.14341916939490026
Bronx,2024 / 05,37660.6,3699.4,2613.2,6312.6,43973.2,0.14221106495830313
Bronx,2024 / 06,35089.4,3473.3,2448.9,5922.2,41011.6,0.14155431013057002
Bronx,2024 / 07,37984.700000000004,3796.0,2668.6,6464.6,44449.299999999996,0.14349412246336787
Bronx,2024 / 08,37169.8,3659.3,2602.8,6262.1,43431.9,0.14220115724616897
Bronx,2024 / 09,34216.1,3278.7000000000003,2267.5,5546.2,39762.3,0.13733406041273075
Bronx,2024 / 10,36027.5,3498.3,2466.7,5965.0,41992.5,0.14065825599373735
Bronx,2024 / 11,34617.5,3278.9,2387.0,5665.9,40283.4,0.13838864069459397
Bronx,2024 / 12,36414.0,3744.0,3128.7,6872.7,43286.7,0.15673641553154236
Bronx,2025 / 01,33804.6,3611.8,2646.4,6258.2,40062.8,0.15516243126144444
Bronx,2025 / 02,29843.8,2947.8,2184.0,5131.8,34975.6,0.14537514544316818
Bronx,2025 / 03,34945.0,3340.3999999999996,2518.8,5859.2,40804.2,0.1418573568680768
Bronx,2025 / 04,8720.1,896.5,652.0,1548.5,10268.6,0.14903373728605132
Brooklyn,1991 / 01,40.9,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 02,1604.0,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 03,22283.9,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 04,22696.4,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 05,34356.7,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 06,59021.3,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 07,83756.2,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 08,78192.3,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 09,75257.4,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 10,78479.8,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 11,74778.9,0.0,0.0,0.0,0.0,
Brooklyn,1991 / 12,74840.8,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 01,71870.0,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 02,67946.1,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 03,78594.3,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 04,80366.4,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 05,81322.3,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 06,85989.3,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 07,85149.4,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 08,80930.1,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 09,82182.6,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 10,81648.6,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 11,80935.8,0.0,0.0,0.0,0.0,
Brooklyn,1992 / 12,83021.0,0.0,0.0,0.0,0.0,
Brooklyn,1993 / 01,75730.5,0.0,6.3,0.0,0.0,
Brooklyn,1993 / 02,67172.1,0.0,0.0,0.0,0.0,
Brooklyn,1993 / 03,80042.1,0.0,0.0,0.0,0.0,
Brooklyn,1993 / 04,81982.1,114.9,163.3,269.79999999999995,14440.9,0.019070548318356327
Brooklyn,1993 / 05,78614.2,797.0,1263.9,2060.8999999999996,23330.1,0.0950460156724164
Brooklyn,1993 / 06,79311.2,3621.4,5002.9,8624.3,87935.5,0.09553580065482402
Brooklyn,1993 / 07,74143.6,5060.8,6199.3,11260.1,85403.7,0.12900108505002766
Brooklyn,1993 / 08,72507.6,4645.4,5558.8,10204.2,82711.8,0.12174383252799176
Brooklyn,1993 / 09,73630.8,4859.7,6327.5,11187.2,84818.0,0.12922153224893856
Brooklyn,1993 / 10,71422.9,4596.400000000001,6165.7,10762.1,82185.0,0.12748376925083227
Brooklyn,1993 / 11,75049.3,4324.4,6067.4,10391.8,85441.1,0.11833546642234784
Brooklyn,1993 / 12,73574.7,4839.3,6859.1,11698.4,85273.1,0.1342627380284461
Brooklyn,1994 / 01,70174.1,4846.3,5277.4,10123.699999999999,80297.8,0.12350559015544722
Brooklyn,1994 / 02,59928.5,3396.9,4148.0,7544.9,67473.4,0.10779496644479467
Brooklyn,1994 / 03,80308.1,5374.9,7090.6,12465.5,92773.6,0.13101771721812505
Brooklyn,1994 / 04,75039.8,4893.1,6043.6,10936.7,85976.5,0.12385576764313708
Brooklyn,1994 / 05,75551.2,4567.5,5873.5,10441.0,85992.2,0.1184912445741385
Brooklyn,1994 / 06,79916.2,5082.8,6338.0,11420.8,91337.0,0.1223636551166206
Brooklyn,1994 / 07,75033.2,5009.0,6285.9,11294.9,86328.09999999999,0.12852870996830904
Brooklyn,1994 / 08,77271.8,4636.7,5956.900000000001,10593.6,87865.4,0.11766006501300358
Brooklyn,1994 / 09,71485.7,4617.1,5828.3,10445.4,81931.1,0.12368171833453756
Brooklyn,1994 / 10,70547.6,4215.5,5755.2,9970.7,80518.3,0.11938182093210764
Brooklyn,1994 / 11,74873.5,3907.3,5809.1,9716.4,84589.9,0.1113843896663223
Brooklyn,1994 / 12,73481.8,4539.4,6545.8,11085.2,84567.0,0.12714137227532996
Brooklyn,1995 / 01,68093.6,4425.3,5162.9,9588.2,77681.8,0.11901785143365713
Brooklyn,1995 / 02,57274.5,3733.8,4399.5,8133.299999999999,65407.8,0.12069423606545654
Brooklyn,1995 / 03,68928.4,4519.2,5519.1,10038.3,78966.7,0.12400583184359998
Brooklyn,1995 / 04,68515.8,4286.8,4983.6,9270.4,77786.2,0.11603444407710434
Brooklyn,1995 / 05,76344.1,4429.4,5437.9,9867.3,86211.4,0.11183507644331575
Brooklyn,1995 / 06,76756.4,5056.4,5688.8,10745.2,87501.6,0.11956553689319116
Brooklyn,1995 / 07,73390.4,4788.2,5539.8,10328.0,83718.4,0.12047015592333536
Brooklyn,1995 / 08,72194.2,4819.8,4890.0,9709.8,81904.0,0.11626979791691539
Brooklyn,1995 / 09,68498.4,4554.8,5199.6,9754.4,78252.8,0.12114720568733744
Brooklyn,1995 / 10,71560.5,4566.2,5603.6,10169.8,81730.3,0.12030787417562792
Brooklyn,1995 / 11,72648.1,4439.4,6031.3,10470.7,83118.8,0.12254638210850259
Brooklyn,1995 / 12,66498.5,4376.0,5593.2,9969.2,76467.7,0.1270081709040347
Brooklyn,1996 / 01,68973.1,3683.5,4430.3,8113.8,77086.9,0.10215899039654311
Brooklyn,1996 / 02,61176.6,4165.8,5127.4,9293.199999999999,70469.8,0.12834477482946635
Brooklyn,1996 / 03,67821.6,4576.7,5673.9,10250.6,78072.2,0.12752338687886106
Brooklyn,1996 / 04,74506.90000000001,4628.3,5745.9,10374.2,84881.1,0.11857625326885383
Brooklyn,1996 / 05,76426.6,4600.7,5997.900000000001,10598.6,87025.2,0.11948047422260186
Brooklyn,1996 / 06,73727.2,4696.8,5954.7,10651.5,84378.7,0.12302824709984136
Brooklyn,1996 / 07,77799.6,4640.9,6333.3,10974.2,88773.8,0.12108056793210757
Brooklyn,1996 / 08,75459.9,4610.9,5789.2,10400.1,85860.0,0.11895244795734067
Brooklyn,1996 / 09,71284.4,3789.6,5203.5,8993.1,80277.5,0.10924747797323987
Brooklyn,1996 / 10,75590.1,4336.599999999999,6056.7,10393.3,85983.4,0.11807649503798946
Brooklyn,1996 / 11,70701.6,4004.5,5828.8,9833.3,80534.90000000001,0.11894479226815267
Brooklyn,1996 / 12,73354.1,4216.2,6279.1,10495.3,83849.4,0.12135006555038388
Brooklyn,1997 / 01,67322.0,4560.3,5593.8,10154.1,77476.1,0.1277354682203366
Brooklyn,1997 / 02,59464.5,3767.0,4851.0,8618.0,68082.5,0.12305716302992163
Brooklyn,1997 / 03,66523.3,3999.0,5321.7,9320.7,75844.0,0.11949949085674365
Brooklyn,1997 / 04,74372.0,4240.4,5492.3,9732.7,84104.7,0.11386066846561854
Brooklyn,1997 / 05,75629.8,4584.2,5969.0,10553.2,86183.0,0.11995129512112149
Brooklyn,1997 / 06,73051.5,4208.2,5388.5,9596.7,82648.2,0.11372530510225808
Brooklyn,1997 / 07,74851.5,4528.5,5334.3,9862.8,84714.3,0.11506215890593866
Brooklyn,1997 / 08,70775.3,4231.5,5145.9,9377.4,80152.7,0.11568584152414932
Brooklyn,1997 / 09,72148.7,4308.2,6546.2,10854.4,83003.1,0.12690241206403471
Brooklyn,1997 / 10,68987.8,5510.6,7586.8,13097.4,82085.2,0.1559079384239438
Brooklyn,1997 / 11,66864.4,5030.2,7387.6,12417.8,79282.2,0.15179215665003043
Brooklyn,1997 / 12,71276.9,5561.4,7972.9,13534.3,84811.2,0.1552360004408636
Brooklyn,1998 / 01,66037.8,5856.3,7661.0,13517.300000000001,79555.1,0.1642530606853757
Brooklyn,1998 / 02,58294.1,4816.2,6400.6,11216.8,69510.9,0.15679636500273952
Brooklyn,1998 / 03,66658.7,5266.7,7109.8,12376.5,79035.2,0.151405470842058
Brooklyn,1998 / 04,69713.6,5995.400000000001,7655.2,13650.6,83364.2,0.15901610604532926
Brooklyn,1998 / 05,70767.9,5817.9,7647.0,13464.9,84232.8,0.1557734464571361
Brooklyn,1998 / 06,73283.8,6218.5,7562.9,13781.4,87065.2,0.15256261228042794
Brooklyn,1998 / 07,68603.0,6476.1,6821.7,13297.800000000001,81900.8,0.15867359614837934
Brooklyn,1998 / 08,65815.4,6096.2,6536.6,12632.8,78448.2,0.15686480757257737
Brooklyn,1998 / 09,70001.8,6425.2,8408.4,14833.6,84835.4,0.169511083896504
Brooklyn,1998 / 10,68020.5,6747.6,8157.799999999999,14905.4,82925.9,0.17510674607118057
Brooklyn,1998 / 11,63626.1,5719.2,7344.4,13063.6,76689.7,0.16490377514603913
Brooklyn,1998 / 12,67622.8,6381.9,8426.3,14808.2,82431.0,0.17416989367676108
Brooklyn,1999 / 01,62253.2,6578.2,8127.0,14705.199999999999,76958.4,0.18490679933967355
Brooklyn,1999 / 02,55531.7,5480.7,6764.4,12245.1,67776.8,0.17529755582308082
Brooklyn,1999 / 03,68446.9,6607.4,8201.9,14809.3,83256.2,0.1721449336167987
Brooklyn,1999 / 04,64499.1,6736.2,7533.4,14269.6,78768.7,0.1762081252862021
Brooklyn,1999 / 05,66218.2,6516.6,7857.0,14373.6,80591.8,0.17335421650522806
Brooklyn,1999 / 06,72940.3,7428.3,8327.9,15756.2,88696.5,0.17273412929961404
Brooklyn,1999 / 07,66685.3,8172.0,8091.8,16263.8,82949.1,0.19249109708330628
Brooklyn,1999 / 08,66502.5,7458.7,7849.7,15308.4,81810.9,0.18246011253993819
Brooklyn,1999 / 09,69658.2,7788.5,9738.6,17527.1,87185.3,0.19661074434456516
Brooklyn,1999 / 10,65918.6,7450.9,8927.2,16378.1,82296.7,0.19459602108545546
Brooklyn,1999 / 11,67025.9,6629.0,8302.8,14931.8,81957.7,0.17699417193682285
Brooklyn,1999 / 12,67880.3,7646.8,10011.5,17658.3,85538.6,0.2027718872964945
Brooklyn,2000 / 01,60190.0,7081.0,7635.5,14716.5,74906.5,0.19097712127645255
Brooklyn,2000 / 02,59502.6,6726.4,8106.2,14832.6,74335.2,0.19527496694889823
Brooklyn,2000 / 03,65742.8,7567.0,9012.1,16579.1,82321.90000000001,0.19795644360973147
Brooklyn,2000 / 04,65160.8,7435.5,8660.1,16095.6,81256.4,0.19396870543852762
Brooklyn,2000 / 05,74341.6,7882.7,9112.3,16995.0,91336.6,0.18222920343406127
Brooklyn,2000 / 06,71509.8,8438.9,9263.3,17702.2,89212.0,0.19450226242126345
Brooklyn,2000 / 07,68471.3,7985.9,8047.3,16033.2,84504.5,0.18636102072505725
Brooklyn,2000 / 08,69670.7,8222.0,8428.5,16650.5,86321.2,0.19013383350138155
Brooklyn,2000 / 09,68270.4,8095.5,9549.7,17645.2,85915.6,0.20173580920582573
Brooklyn,2000 / 10,67024.9,7546.8,9086.0,16632.8,83657.7,0.1938548505878938
Brooklyn,2000 / 11,65799.8,7493.4,9559.5,17052.9,82852.7,0.20170341045990636
Brooklyn,2000 / 12,62138.4,7034.3,9067.1,16101.4,78239.8,0.20291457602394822
Brooklyn,2001 / 01,66703.3,7927.4,9328.4,17255.8,83959.1,0.20028472989090362
Brooklyn,2001 / 02,57107.3,6398.1,7437.2,13835.3,70942.6,0.19177421054775048
Brooklyn,2001 / 03,66443.6,7878.5,9284.8,17163.3,83606.9,0.20199966109532808
Brooklyn,2001 / 04,68377.7,7774.9,8258.4,16033.3,84411.0,0.1859465250460133
Brooklyn,2001 / 05,73687.8,8238.0,8534.6,16772.6,90460.4,0.18284332703103182
Brooklyn,2001 / 06,73225.3,8886.3,8910.7,17797.0,91022.3,0.19263325035435447
Brooklyn,2001 / 07,70621.3,8289.9,6247.6,14537.5,85158.8,0.16642387415927193
Brooklyn,2001 / 08,70937.4,8737.3,6494.2,15231.5,86168.9,0.17348212400842097
Brooklyn,2001 / 09,68287.4,8036.5,6641.9,14678.4,82965.8,0.17200626516487272
Brooklyn,2001 / 10,72875.1,8295.9,7764.0,16059.9,88935.0,0.1750325346253237
Brooklyn,2001 / 11,68764.0,7991.5,7867.8,15859.3,84623.3,0.1801597425008119
Brooklyn,2001 / 12,70176.7,7661.4,7650.0,15311.4,85488.09999999999,0.17167053859870424
Brooklyn,2002 / 01,67882.9,8527.7,7210.5,15738.2,83621.1,0.18123113558785614
Brooklyn,2002 / 02,58086.7,6845.9,5890.8,12736.7,70823.4,0.1731287102559706
Brooklyn,2002 / 03,67457.4,7955.5,7001.8,14957.3,82414.7,0.17453410818291384
Brooklyn,2002 / 04,71371.9,8160.3,6605.0,14765.3,86137.2,0.16432074339817546
Brooklyn,2002 / 05,74594.6,8239.9,6715.5,14955.4,89550.0,0.16070842928952278
Brooklyn,2002 / 06,71612.4,8448.3,6846.2,15294.5,86906.9,0.16870853972774283
Brooklyn,2002 / 07,81258.4,0.0,5487.3,174.1,5297.1,0.03286704045609862
Brooklyn,2002 / 08,78994.7,0.0,5637.3,0.0,0.0,
Brooklyn,2002 / 09,79432.8,0.0,5414.9,0.0,0.0,
Brooklyn,2002 / 10,81806.6,0.0,6438.6,0.0,0.0,
Brooklyn,2002 / 11,81771.8,0.0,6819.1,0.0,0.0,
Brooklyn,2002 / 12,79367.6,0.0,6772.5,0.0,0.0,
Brooklyn,2003 / 01,74453.2,0.0,5291.6,0.0,0.0,
Brooklyn,2003 / 02,64007.7,0.0,4047.2,106.5,4008.7,0.026567216304537632
Brooklyn,2003 / 03,77521.0,0.0,6462.7,0.0,0.0,
Brooklyn,2003 / 04,81983.8,0.0,6484.7,0.0,0.0,
Brooklyn,2003 / 05,83782.6,0.0,6606.4,138.0,4137.9,0.03335025012687595
Brooklyn,2003 / 06,85159.2,0.0,6924.900000000001,0.0,0.0,
Brooklyn,2003 / 07,83782.0,0.0,5907.900000000001,0.0,0.0,
Brooklyn,2003 / 08,81428.1,0.0,5916.5,0.0,0.0,
Brooklyn,2003 / 09,84787.1,0.0,6860.1,0.0,0.0,
Brooklyn,2003 / 10,81832.7,0.0,6908.0,0.0,0.0,
Brooklyn,2003 / 11,78823.9,0.0,4137.1,0.0,0.0,
Brooklyn,2003 / 12,81594.2,0.0,4384.1,184.5,5080.1,0.03631818271293872
Brooklyn,2004 / 01,70182.0,0.0,3574.6,0.0,0.0,
Brooklyn,2004 / 02,67027.0,0.0,5138.8,0.0,0.0,
Brooklyn,2004 / 03,79595.6,10.0,4409.6,221.09999999999997,20399.0,0.010808766846288854
Brooklyn,2004 / 04,74417.7,5629.7,7599.7,13229.4,87647.1,0.14868435676979808
Brooklyn,2004 / 05,76118.4,5934.5,8488.3,14422.8,90541.2,0.15735948418564055
Brooklyn,2004 / 06,83934.6,6598.3,8851.1,15449.4,99384.0,0.1547713378254709
Brooklyn,2004 / 07,78227.1,6821.6,8589.1,15410.7,93637.8,0.16397836261409313
Brooklyn,2004 / 08,76231.5,6244.0,8070.0,14314.0,90545.5,0.157748625089332
Brooklyn,2004 / 09,78713.4,6437.4,9119.6,15557.0,94270.4,0.16497410175848082
Brooklyn,2004 / 10,72455.4,6010.7,8828.3,14839.0,87294.4,0.16914936144840106
Brooklyn,2004 / 11,75204.8,5554.7,8988.7,14543.4,89748.2,0.1610144065214387
Brooklyn,2004 / 12,73831.1,6244.5,10146.0,16390.5,90221.6,0.18069702270426535
Brooklyn,2005 / 01,64813.8,5271.2,7625.3,12896.5,77710.3,0.1638985993328163
Brooklyn,2005 / 02,61740.1,5326.5,8218.6,13545.1,75285.2,0.17924519246520443
Brooklyn,2005 / 03,72763.7,5907.4,9382.199999999999,15289.6,88053.3,0.17210444748308093
Brooklyn,2005 / 04,74958.3,6384.5,8759.0,15143.5,90101.8,0.16761614675843448
Brooklyn,2005 / 05,73719.4,5863.9,8155.9,14019.8,87739.2,0.1585312503193932
Brooklyn,2005 / 06,79683.6,6740.7,8989.5,15730.199999999999,95413.8,0.16379195694149953
Brooklyn,2005 / 07,74554.8,6487.9,7918.2,14406.1,88960.9,0.16158397081502882
Brooklyn,2005 / 08,75069.3,6493.1,7714.0,14207.1,89276.4,0.15866165554468098
Brooklyn,2005 / 09,72778.8,6276.0,8392.0,14668.0,87446.79999999999,0.16697497070298917
Brooklyn,2005 / 10,75199.6,6068.7,9032.2,15100.9,90300.5,0.1658527732046008
Brooklyn,2005 / 11,73380.2,5710.9,8710.9,14421.8,87802.0,0.1630924888387823
Brooklyn,2005 / 12,72181.6,6053.1,9898.7,15951.8,88133.4,0.18019776593652714
Brooklyn,2006 / 01,69402.3,5994.4,8829.9,14824.3,84226.6,0.17397670663781065
Brooklyn,2006 / 02,59056.5,4776.6,7047.0,11823.6,70880.1,0.1655918779494875
Brooklyn,2006 / 03,69067.3,5857.4,8268.2,14125.6,83192.9,0.16928722656444334
Brooklyn,2006 / 04,69112.0,5688.6,7757.3,13445.9,82557.9,0.16172464989850996
Brooklyn,2006 / 05,76893.2,5809.7,8283.7,14093.4,90986.6,0.15410779248864287
Brooklyn,2006 / 06,76378.7,6409.8,9030.4,15440.2,91818.9,0.16661396913178877
Brooklyn,2006 / 07,73548.0,6146.7,7754.3,13901.0,87449.0,0.15827707374300184
Brooklyn,2006 / 08,71853.5,6214.0,7739.9,13953.9,85807.4,0.16198433872462992
Brooklyn,2006 / 09,73102.0,5817.2,8615.6,14432.8,87534.8,0.16399455877408786
Brooklyn,2006 / 10,71965.2,5494.4,8351.7,13846.1,85811.3,0.16000853048403163
Brooklyn,2006 / 11,71873.4,5477.2,8930.5,14407.7,86281.1,0.16516877377596523
